null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,x,y,z,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13156.6,17106.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14221.4,16138.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5101.84,13076.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5296.14,12752.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9537.84,17124.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3198.68,14562.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10933.2,12011.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5672.55,12363.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15074.0,17689.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15826.7,17594.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15323.5,15740.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6197.42,17088.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2184.11,16311.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3661.48,12902.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12480.3,16180.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17577.9,14972.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2235.27,16282.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14076.5,15693.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3287.9,14520.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9502.5,15458.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3649.23,15024.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12787.8,16298.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6865.49,16556.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11854.4,16464.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15184.5,16307.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9994.58,17891.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10936.7,17457.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2094.39,13400.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2548.65,16998.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7141.21,16227.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14534.6,17392.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3721.65,12971.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4634.12,16647.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15783.4,15043.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1958.49,16211.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5555.33,16259.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9140.0,15246.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5961.02,16131.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7768.71,12805.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9373.04,16198.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17286.1,17993.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6167.64,12468.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10857.0,13802.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17406.6,17223.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7660.74,12614.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4728.36,12802.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15227.6,15996.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17957.7,13065.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15993.4,17301.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4287.25,12639.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9460.41,17807.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2943.14,14794.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5276.14,16107.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4190.77,13310.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1648.63,15395.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1738.82,16332.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9594.48,16082.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17511.4,14700.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10097.9,16944.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2588.31,15589.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1973.55,13548.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17794.4,17967.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10262.9,17290.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8382.57,11386.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4267.82,18169.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11003.4,17720.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17176.9,17567.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14171.7,17024.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14374.2,17059.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10384.2,12715.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6161.15,17317.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9738.87,12684.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15357.5,17833.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7196.22,11688.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15748.5,15047.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4156.62,18090.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9089.47,18077.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17942.0,13788.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16413.4,18184.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3063.9,14584.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7117.81,17400.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8916.39,15297.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17242.0,15272.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14557.4,14775.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2156.26,13680.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14057.7,16946.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1811.8,17108.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8280.04,11073.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4440.57,17260.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4036.35,12904.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6321.11,17271.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7021.68,11175.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5475.5,16075.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16733.7,16722.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6991.4,12451.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3244.0,17983.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10181.4,12425.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9272.99,16046.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2171.03,16369.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10904.2,17882.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15220.4,16023.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14016.8,15179.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5714.61,13164.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18166.9,14225.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16908.0,17338.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1836.53,17073.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5741.93,12068.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5218.4,17399.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2321.81,16237.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7341.85,17812.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9852.56,16334.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1892.58,16181.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7744.18,13181.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17916.8,13497.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4907.99,12815.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1561.08,16587.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6635.74,17923.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9366.09,17020.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5919.31,17732.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9949.3,17766.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17617.1,17375.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11211.6,16663.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14619.3,17606.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2381.69,13572.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9622.81,16079.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8191.39,11885.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12378.2,17366.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10646.5,15322.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10007.2,12988.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14780.9,14548.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8932.01,14953.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8337.21,12817.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10903.8,17846.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9517.26,16452.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2665.27,13212.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2083.84,15792.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9243.88,17671.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8762.58,11813.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9346.41,12329.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12057.2,16026.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13928.8,15385.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3800.87,14182.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3025.26,16288.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14463.8,15505.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11034.2,17811.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4002.08,17897.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8408.38,12124.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5455.13,12739.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16201.3,18122.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2443.07,13465.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2651.06,14562.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17631.2,18176.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11006.7,12329.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16583.1,17118.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11991.3,16773.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10573.3,13870.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1820.72,17583.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17595.6,14736.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1297.96,13968.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4351.3,12842.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14270.4,17333.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2054.27,15880.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9825.21,16507.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16125.4,17930.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14110.5,15492.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14479.9,17162.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1362.04,14205.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9133.45,16459.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5378.75,17441.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12060.2,16144.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16692.7,15293.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2662.32,15379.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8686.59,12151.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10147.8,18199.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15972.0,17162.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17534.4,14353.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11372.1,16411.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7905.02,11748.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9225.51,16242.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8908.71,14988.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3644.33,13111.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10692.9,13785.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10818.9,13551.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4644.61,17796.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10578.6,15313.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6384.25,17209.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7754.37,13010.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8774.21,11814.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6030.53,16630.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15555.1,17284.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5782.3,17834.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12160.4,17599.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12531.6,17073.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2280.17,13630.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2807.19,16007.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10418.1,12681.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17517.9,15029.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10392.1,13693.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1137.45,16657.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9759.09,16235.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11124.3,17867.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7595.72,12358.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11254.9,12967.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9610.47,13523.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16982.8,17391.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6260.52,12301.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12813.5,16912.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8744.05,15145.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8094.04,11923.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5955.37,17749.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2306.4,13417.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3971.86,14525.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7020.13,17691.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3670.82,13205.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10693.1,15541.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15146.0,16054.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12834.1,17142.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3977.53,17224.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13151.7,16300.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16558.1,18442.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17424.2,15006.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6149.8,12060.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6531.66,17243.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1943.32,16948.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6135.72,16108.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3076.01,15971.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6228.59,17105.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5454.51,16687.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14470.5,17350.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9986.19,17872.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11110.3,17043.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11090.1,15482.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2781.26,14040.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17947.2,14352.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14261.2,15760.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17082.4,18170.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15821.5,18050.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5836.74,17722.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8674.97,11808.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11091.5,17757.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1835.51,13420.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9145.81,15566.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5441.34,16181.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8207.23,12565.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6281.05,17648.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13657.0,17763.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8291.2,11917.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15854.2,15193.7,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3635.07,13079.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9266.55,12356.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2737.59,17231.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10853.9,13759.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17133.7,17374.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5147.27,14408.1,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2400.69,16312.5,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12503.6,17639.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10575.8,15546.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6188.65,12304.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4250.92,12901.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6229.78,16443.3,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3194.99,14228.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12556.0,17287.6,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6776.5,17487.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9409.51,17791.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11212.0,17797.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8746.65,12888.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2289.27,17989.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16479.3,18328.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11283.4,15932.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11134.6,12607.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14983.7,15817.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4855.04,12486.8,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9816.36,13230.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4128.7,14287.0,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3893.75,13614.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15936.7,17278.9,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16257.3,17278.2,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9261.48,17436.4,0.0,null,null
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10944.9,16440.3,0.0,null,null
